sec,nanosec,frame_id,name0,name1,name2,name3,name4,position0,position1,position2,position3,position4,velocity0,velocity1,velocity2,velocity3,velocity4,effort0,effort1,effort2,effort3,effort4
652,173000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829358250116e-09,0.003480571714100653,0.08210037616964228,6.2773101443449884e-06,-0.10235767745838233,-1.2055254904085683e-06,0.0,0.0,0.0,0.0,0.0
652,182000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829443885635e-09,0.0034805717142453656,0.08210037616958067,6.277310187210674e-06,-0.10235767745866908,-1.205525494101289e-06,0.0,0.0,0.0,0.0,0.0
652,193000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829380195972e-09,0.003480571714215846,0.08210037616975636,6.2773099293013395e-06,-0.10235767745891627,-1.205525497819477e-06,0.0,0.0,0.0,0.0,0.0
652,281000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829249524677e-09,0.003480571714076547,0.08210037616991686,6.2773100871059e-06,-0.10235767745926412,-1.2055254883424381e-06,0.0,0.0,0.0,0.0,0.0
652,294000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829363528514e-09,0.003480571714255333,0.0821003761697779,6.277310118369598e-06,-0.10235767745866073,-1.2055254931045374e-06,0.0,0.0,0.0,0.0,0.0
652,357000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829462246439e-09,0.003480571714160273,0.08210037616969076,6.277310120669345e-06,-0.10235767745857738,-1.2055254925903907e-06,0.0,0.0,0.0,0.0,0.0
652,366000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829353722383e-09,0.0034805717140479553,0.08210037616985479,6.27731017241269e-06,-0.10235767745835853,-1.2055254915485554e-06,0.0,0.0,0.0,0.0,0.0
652,455000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829294221855e-09,0.0034805717141799114,0.08210037616962758,6.277310067413578e-06,-0.10235767745887776,-1.205525489305165e-06,0.0,0.0,0.0,0.0,0.0
652,481000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829429839533e-09,0.003480571714032465,0.08210037616993779,6.277310078813555e-06,-0.10235767745862948,-1.2055254918132626e-06,0.0,0.0,0.0,0.0,0.0
652,559000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829411150378e-09,0.0034805717141812077,0.08210037616958868,6.277310217776764e-06,-0.10235767745815343,-1.2055254970017938e-06,0.0,0.0,0.0,0.0,0.0
652,651000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829428002338e-09,0.0034805717142852464,0.08210037616954842,6.277310232635043e-06,-0.10235767745850531,-1.2055254930281217e-06,0.0,0.0,0.0,0.0,0.0
652,662000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829444814964e-09,0.003480571714306474,0.08210037616962963,6.2773101799778595e-06,-0.10235767745870056,-1.205525489611145e-06,0.0,0.0,0.0,0.0,0.0
652,727000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829380102739e-09,0.0034805717141770647,0.08210037616976582,6.277310181685003e-06,-0.1023576774584343,-1.205525491926448e-06,0.0,0.0,0.0,0.0,0.0
652,779000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829453248277e-09,0.003480571714125805,0.08210037616988268,6.277310197452453e-06,-0.10235767745861776,-1.2055254937524617e-06,0.0,0.0,0.0,0.0,0.0
652,825000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829461993013e-09,0.0034805717142633056,0.08210037616970217,6.27731010237661e-06,-0.10235767745841919,-1.2055254916775944e-06,0.0,0.0,0.0,0.0,0.0
652,870000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829450815818e-09,0.0034805717140524344,0.08210037616988128,6.277310137086884e-06,-0.10235767745844265,-1.2055254895560794e-06,0.0,0.0,0.0,0.0,0.0
652,906000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829448940312e-09,0.003480571714073257,0.08210037616999388,6.277310089582234e-06,-0.10235767745824621,-1.20552549230593e-06,0.0,0.0,0.0,0.0,0.0
652,955000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829472601524e-09,0.0034805717140458186,0.08210037616995394,6.277310116554338e-06,-0.10235767745887234,-1.2055254927658852e-06,0.0,0.0,0.0,0.0,0.0
652,991000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.440882941929542e-09,0.003480571714109773,0.08210037616972933,6.2773101348800695e-06,-0.10235767745817287,-1.2055254860240348e-06,0.0,0.0,0.0,0.0,0.0
652,999000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829297597358e-09,0.00348057171413594,0.08210037616965365,6.277310275258658e-06,-0.10235767745825011,-1.2055254878332631e-06,0.0,0.0,0.0,0.0,0.0
653,56000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.440882938178111e-09,0.003480571714239434,0.08210037616931853,6.2773101619096456e-06,-0.10235767745783102,-1.2055254915278698e-06,0.0,0.0,0.0,0.0,0.0
653,64000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829357192756e-09,0.0034805717141764233,0.08210037616973177,6.277310161814454e-06,-0.10235767745842027,-1.205525489246975e-06,0.0,0.0,0.0,0.0,0.0
653,71000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829439307728e-09,0.0034805717142456383,0.08210037616959147,6.277310154353841e-06,-0.10235767745832966,-1.2055254900472203e-06,0.0,0.0,0.0,0.0,0.0
653,85000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829340435164e-09,0.003480571714175487,0.08210037616949203,6.277310127132238e-06,-0.10235767745844256,-1.2055254911185331e-06,0.0,0.0,0.0,0.0,0.0
653,125000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829405614827e-09,0.0034805717141039648,0.08210037616961836,6.277310194366498e-06,-0.10235767745802848,-1.2055254991226343e-06,0.0,0.0,0.0,0.0,0.0
653,171000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829393038656e-09,0.0034805717142122644,0.08210037616985319,6.2773101704312705e-06,-0.10235767745830462,-1.2055254872746536e-06,0.0,0.0,0.0,0.0,0.0
653,182000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829334508349e-09,0.0034805717139962415,0.08210037616995447,6.277310045187048e-06,-0.10235767745856439,-1.205525488394301e-06,0.0,0.0,0.0,0.0,0.0
653,204000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829398544943e-09,0.0034805717140420542,0.0821003761698707,6.277310103199672e-06,-0.10235767745865379,-1.2055254957964788e-06,0.0,0.0,0.0,0.0,0.0
653,270000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829324982746e-09,0.0034805717141076996,0.082100376169747,6.2773101470975076e-06,-0.10235767745852062,-1.2055254860159992e-06,0.0,0.0,0.0,0.0,0.0
653,296000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.440882932016508e-09,0.0034805717141320695,0.08210037616971892,6.277310051954004e-06,-0.10235767745854228,-1.2055254864087763e-06,0.0,0.0,0.0,0.0,0.0
653,387000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829379252562e-09,0.003480571714017339,0.0821003761698695,6.277310057233693e-06,-0.10235767745857643,-1.205525490160157e-06,0.0,0.0,0.0,0.0,0.0
653,399000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829427842994e-09,0.0034805717141141983,0.08210037616976212,6.277310112433561e-06,-0.10235767745810265,-1.2055254904989325e-06,0.0,0.0,0.0,0.0,0.0
653,462000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829437577839e-09,0.003480571713971415,0.08210037616975867,6.277310128983685e-06,-0.10235767745816765,-1.2055254924489917e-06,0.0,0.0,0.0,0.0,0.0
653,490000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829445944287e-09,0.003480571714205974,0.0821003761696772,6.277310182164743e-06,-0.10235767745814363,-1.205525491166765e-06,0.0,0.0,0.0,0.0,0.0
653,571000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829473356357e-09,0.0034805717141434935,0.08210037616954667,6.2773101152662635e-06,-0.10235767745817859,-1.205525497519834e-06,0.0,0.0,0.0,0.0,0.0
653,589000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723208326708e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829412634542e-09,0.0034805717140636533,0.08210037617009562,6.277310156645227e-06,-0.10235767745860809,-1.205525492254995e-06,0.0,0.0,0.0,0.0,0.0
653,690000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741306745,-1.4408829370125342e-09,0.0034805717139835437,0.08210037617009626,6.277310088806091e-06,-0.10235767745933873,-1.205525492562162e-06,0.0,0.0,0.0,0.0,0.0
653,768000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.0001023576774148438,-1.4408829392858033e-09,0.0034805717139877058,0.08210037616977396,6.277310076888169e-06,-0.10235767745961978,-1.2055254895028894e-06,0.0,0.0,0.0,0.0,0.0
653,778000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829442916065e-09,0.003480571714199265,0.08210037616967907,6.277310103856507e-06,-0.10235767745924435,-1.205525493949452e-06,0.0,0.0,0.0,0.0,0.0
653,790000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829529085993e-09,0.003480571714179003,0.08210037616957482,6.277310062074534e-06,-0.10235767745822377,-1.205525503952315e-06,0.0,0.0,0.0,0.0,0.0
653,858000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.440882947402213e-09,0.0034805717141218563,0.08210037616987138,6.277310174040678e-06,-0.10235767745852287,-1.2055254975004861e-06,0.0,0.0,0.0,0.0,0.0
653,892000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829486774189e-09,0.0034805717140443337,0.08210037617002382,6.277310074819207e-06,-0.10235767745880042,-1.2055254945383298e-06,0.0,0.0,0.0,0.0,0.0
653,974000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829301033187e-09,0.003480571714055223,0.08210037616982882,6.277310159784205e-06,-0.10235767745863428,-1.2055254868767495e-06,0.0,0.0,0.0,0.0,0.0
654,3000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741129109,-1.4408829459492678e-09,0.003480571714196744,0.08210037616978424,6.2773100330341374e-06,-0.10235767745881899,-1.2055254964465917e-06,0.0,0.0,0.0,0.0,0.0
654,92000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232074385297e-06,8.210037613487486e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.440882942071535e-09,0.0034805717139902597,0.08210037617013635,6.277310023851761e-06,-0.10235767745856458,-1.2055254956300023e-06,0.0,0.0,0.0,0.0,0.0
654,178000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480725686344499e-06,8.210037613221033e-05,1.286534496713898e-07,-0.00010235767726651801,-1.4408829321405837e-09,0.0034805717138783284,0.08210037617099131,6.277310345181705e-06,-0.1023576774592438,-1.205525488778951e-06,0.0,0.0,0.0,0.0,0.0
654,187000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480725182747335e-06,8.210037613309851e-05,1.2865342391421564e-07,-0.00010235767744948276,-1.4408829324369594e-09,0.0034805717137089587,0.08210037617135563,6.2773103430524245e-06,-0.10235767745993721,-1.2055254887348636e-06,0.0,0.0,0.0,0.0,0.0
654,266000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807237510037226e-06,8.210037613487486e-05,1.2865334841904996e-07,-0.00010235767741395563,-1.4408829338841305e-09,0.003480571713796136,0.0821003761709277,6.2773103443629785e-06,-0.1023576774587095,-1.205525488821537e-06,0.0,0.0,0.0,0.0,0.0
654,279000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723675508557e-06,8.210037613576304e-05,1.2865334486633628e-07,-0.00010235767741395563,-1.4408829328224818e-09,0.003480571713732779,0.082100376171412,6.277310344433046e-06,-0.10235767745970023,-1.2055254888239253e-06,0.0,0.0,0.0,0.0,0.0
654,292000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723614224246e-06,8.210037613576304e-05,1.286533413136226e-07,-0.00010235767741573198,-1.4408829317016322e-09,0.00348057171379245,0.08210037617162046,6.277310345272218e-06,-0.10235767746042168,-1.2055254888614328e-06,0.0,0.0,0.0,0.0,0.0
654,392000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807233850742136e-06,8.210037613576304e-05,1.2865332887912473e-07,-0.00010235767741395563,-1.44088293156378e-09,0.003480571713910212,0.08210037617101378,6.277310348365739e-06,-0.1023576774594805,-1.2055254886928836e-06,0.0,0.0,0.0,0.0,0.0
654,458000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807233255662595e-06,8.210037613576304e-05,1.2865332621458947e-07,-0.00010235767741395563,-1.4408829343819197e-09,0.0034805717136984116,0.08210037617121267,6.277310336506391e-06,-0.10235767745959251,-1.2055254887122076e-06,0.0,0.0,0.0,0.0,0.0
654,473000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723315796297e-06,8.210037613665122e-05,1.2865332532641105e-07,-0.00010235767741395563,-1.4408829334556735e-09,0.003480571713704549,0.0821003761714152,6.277310343857425e-06,-0.10235767745994455,-1.2055254892712678e-06,0.0,0.0,0.0,0.0,0.0
654,560000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.48072328026916e-06,8.210037613665122e-05,1.286533235500542e-07,-0.00010235767741395563,-1.44088293125042e-09,0.0034805717137450756,0.08210037617128131,6.277310343945099e-06,-0.10235767746013691,-1.2055254886083798e-06,0.0,0.0,0.0,0.0,0.0
654,565000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232793809817e-06,8.210037613576304e-05,1.286533235500542e-07,-0.00010235767741395563,-1.4408829297821863e-09,0.003480571713861506,0.08210037617096784,6.277310350586867e-06,-0.10235767745925944,-1.2055254879397864e-06,0.0,0.0,0.0,0.0,0.0
654,579000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723274051911e-06,8.210037613665122e-05,1.286533226618758e-07,-0.00010235767741395563,-1.4408829320507428e-09,0.003480571713684002,0.08210037617155834,6.2773103364391004e-06,-0.10235767746071978,-1.2055254887197625e-06,0.0,0.0,0.0,0.0,0.0
654,590000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232704991975e-06,8.210037613576304e-05,1.286533226618758e-07,-0.00010235767741395563,-1.4408829316264057e-09,0.0034805717138215787,0.08210037617110524,6.277310351674644e-06,-0.10235767745974159,-1.2055254877577652e-06,0.0,0.0,0.0,0.0,0.0
654,656000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723258952878e-06,8.210037613665122e-05,1.2865332177369737e-07,-0.00010235767741395563,-1.4408829294936705e-09,0.00348057171360874,0.08210037617116409,6.2773103517655035e-06,-0.10235767746014648,-1.2055254888215225e-06,0.0,0.0,0.0,0.0,0.0
654,665000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232580646996e-06,8.210037613576304e-05,1.2865332177369737e-07,-0.00010235767741395563,-1.4408829311718818e-09,0.0034805717137554315,0.08210037617109403,6.2773103652153414e-06,-0.10235767745984214,-1.205525489015541e-06,0.0,0.0,0.0,0.0,0.0
654,684000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232536238075e-06,8.210037613576304e-05,1.2865332177369737e-07,-0.00010235767741395563,-1.4408829324675822e-09,0.0034805717137569134,0.08210037617103677,6.27731034040172e-06,-0.10235767745944471,-1.2055254893485409e-06,0.0,0.0,0.0,0.0,0.0
654,715000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232509592723e-06,8.210037613576304e-05,1.2865332177369737e-07,-0.00010235767741395563,-1.4408829315175393e-09,0.0034805717136166883,0.08210037617121906,6.277310370646282e-06,-0.10235767746009132,-1.2055254900736856e-06,0.0,0.0,0.0,0.0,0.0
654,769000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232456302017e-06,8.210037613665122e-05,1.2865332177369737e-07,-0.00010235767741217927,-1.4408829338829075e-09,0.0034805717136637184,0.08210037617116121,6.277310330675502e-06,-0.10235767745937008,-1.2055254885258834e-06,0.0,0.0,0.0,0.0,0.0
654,855000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723239412953e-06,8.210037613665122e-05,1.2865332088551895e-07,-0.00010235767741395563,-1.4408829315565758e-09,0.0034805717136220664,0.08210037617140228,6.277310331978889e-06,-0.10235767746038135,-1.2055254897174498e-06,0.0,0.0,0.0,0.0,0.0
654,868000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232385247744e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741395563,-1.4408829327672719e-09,0.003480571713800738,0.08210037617120508,6.2773103273165115e-06,-0.10235767745998575,-1.2055254893889797e-06,0.0,0.0,0.0,0.0,0.0
654,895000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232367484175e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741217927,-1.4408829288191285e-09,0.0034805717138271194,0.08210037617120243,6.277310364504568e-06,-0.10235767745919709,-1.205525488359747e-06,0.0,0.0,0.0,0.0,0.0
654,955000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232349720607e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741217927,-1.4408829301392212e-09,0.003480571713850816,0.08210037617076106,6.277310393188817e-06,-0.10235767745975304,-1.2055254901873356e-06,0.0,0.0,0.0,0.0,0.0
654,974000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232323075254e-06,8.210037613665122e-05,1.2865332088551895e-07,-0.00010235767741395563,-1.4408829300356078e-09,0.003480571713656639,0.08210037617110412,6.277310333590539e-06,-0.10235767745935984,-1.2055254886472016e-06,0.0,0.0,0.0,0.0,0.0
654,994000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232340838823e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741395563,-1.440882929132988e-09,0.0034805717137361475,0.08210037617071445,6.277310367029481e-06,-0.10235767745885871,-1.2055254894454e-06,0.0,0.0,0.0,0.0,0.0
654,999000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723233195704e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741395563,-1.4408829320390454e-09,0.0034805717138213783,0.08210037617067359,6.2773103478182495e-06,-0.1023576774596135,-1.2055254882571868e-06,0.0,0.0,0.0,0.0,0.0
655,65000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232323075254e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741217927,-1.4408829335540422e-09,0.0034805717138787946,0.08210037617053327,6.277310367001135e-06,-0.10235767745910139,-1.2055254907673683e-06,0.0,0.0,0.0,0.0,0.0
655,85000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232305311686e-06,8.210037613487486e-05,1.2865332088551895e-07,-0.00010235767741217927,-1.440882929018325e-09,0.0034805717139694686,0.08210037617029797,6.277310395118658e-06,-0.10235767745881333,-1.2055254867428884e-06,0.0,0.0,0.0,0.0,0.0
655,151000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.48072322964299e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741395563,-1.4408829342040132e-09,0.0034805717137762412,0.08210037617056631,6.277310302812198e-06,-0.10235767745913439,-1.2055254926489923e-06,0.0,0.0,0.0,0.0,0.0
655,170000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232278666334e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741395563,-1.4408829287220859e-09,0.0034805717138085617,0.08210037617068257,6.277310326908917e-06,-0.10235767745939267,-1.2055254895570073e-06,0.0,0.0,0.0,0.0,0.0
655,186000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232260902765e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741395563,-1.4408829296098962e-09,0.0034805717138214486,0.0821003761707728,6.277310365707686e-06,-0.10235767745971461,-1.2055254906936133e-06,0.0,0.0,0.0,0.0,0.0
655,262000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232260902765e-06,8.210037613576304e-05,1.2865332088551895e-07,-0.00010235767741217927,-1.4408829328430619e-09,0.0034805717137913095,0.08210037617067151,6.277310361683754e-06,-0.10235767745902402,-1.205525492512219e-06,0.0,0.0,0.0,0.0,0.0
655,288000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232260902765e-06,8.210037613665122e-05,1.2865332088551895e-07,-0.00010235767741217927,-1.4408829323923268e-09,0.003480571713749547,0.08210037617093553,6.2773103523879516e-06,-0.10235767745937242,-1.2055254882039698e-06,0.0,0.0,0.0,0.0,0.0
655,353000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723225202098e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829334834235e-09,0.003480571713891828,0.08210037617071028,6.277310372727761e-06,-0.10235767745931856,-1.2055254874420442e-06,0.0,0.0,0.0,0.0,0.0
655,380000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232243139197e-06,8.210037613665122e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829342220363e-09,0.0034805717138390838,0.08210037617115648,6.27731038567476e-06,-0.10235767746054787,-1.2055254898940553e-06,0.0,0.0,0.0,0.0,0.0
655,402000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723222537563e-06,8.210037613665122e-05,1.2865331999734053e-07,-0.00010235767741573198,-1.4408829336975214e-09,0.003480571713668356,0.08210037617138706,6.277310343263336e-06,-0.10235767746067807,-1.2055254913864583e-06,0.0,0.0,0.0,0.0,0.0
655,462000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232216493844e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829372042804e-09,0.003480571713801899,0.0821003761712711,6.277310385581195e-06,-0.10235767746031614,-1.2055254918248047e-06,0.0,0.0,0.0,0.0,0.0
655,493000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232216493844e-06,8.210037613665122e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829310338047e-09,0.0034805717136896157,0.08210037617124685,6.277310398497428e-06,-0.10235767746004742,-1.205525490778557e-06,0.0,0.0,0.0,0.0,0.0
655,553000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723220761206e-06,8.210037613665122e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829340127891e-09,0.003480571713722418,0.08210037617119616,6.277310417004671e-06,-0.10235767746010437,-1.2055254923754248e-06,0.0,0.0,0.0,0.0,0.0
655,602000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232198730276e-06,8.210037613665122e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829306126657e-09,0.003480571713645773,0.0821003761714756,6.277310370365641e-06,-0.10235767746015428,-1.205525489483453e-06,0.0,0.0,0.0,0.0,0.0
655,672000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723220761206e-06,8.210037613665122e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829325136639e-09,0.003480571713791654,0.08210037617111825,6.277310398543992e-06,-0.10235767745987993,-1.205525486882526e-06,0.0,0.0,0.0,0.0,0.0
655,704000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232198730276e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829295473371e-09,0.0034805717136479437,0.08210037617105478,6.2773102888641575e-06,-0.102357677459849,-1.205525490747683e-06,0.0,0.0,0.0,0.0,0.0
