sec,nanosec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,max_accelerations_scaling_factor,max_velocity_scaling_factor,tolerance
625,395000000,world,0.286000445060597,3.525106669443364e-08,0.2044914182543957,5.395906126178597e-13,-8.388289029061379e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,458000000,world,0.2860004450605968,3.525106669443361e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,479000000,world,0.2860004450605969,3.5251066694433626e-08,0.2044914182543957,5.395906126178597e-13,-8.388289029061379e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,496000000,world,0.286000445060597,3.525106669443364e-08,0.20449141825439626,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,572000000,world,0.2860004450605969,3.5251066694433626e-08,0.20449141825439637,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,581000000,world,0.2860004450605968,3.525106669443361e-08,0.20449141825439598,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,589000000,world,0.2860004450605968,3.525106669443361e-08,0.20449141825439598,5.395906126464265e-13,-8.388289029505468e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,659000000,world,0.2860004450605968,3.525106669443361e-08,0.20449141825439654,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,697000000,world,0.2860004450605969,3.5251066694433626e-08,0.20449141825439582,5.395906126178597e-13,-8.388289029061379e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,772000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,791000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,897000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,958000000,world,0.2860004450605968,3.525106669443361e-08,0.20449141825439598,5.395906126464265e-13,-8.388289029505468e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
625,987000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,53000000,world,0.2860004450605967,3.52510666944336e-08,0.2044914182543962,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,94000000,world,0.28600044506059646,3.525106669443357e-08,0.20449141825439726,5.395906128463939e-13,-8.388289032614093e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,154000000,world,0.2860004450605968,3.525106669443361e-08,0.20449141825439687,5.395906128178272e-13,-8.388289032170004e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,189000000,world,0.2860004450605968,3.525106669443361e-08,0.20449141825439665,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,249000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,265000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439665,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,293000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439687,5.395906127892604e-13,-8.388289031725914e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,361000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439687,5.395906127892604e-13,-8.388289031725914e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,398000000,world,0.28600044506059646,3.525106669443357e-08,0.20449141825439737,5.395906128463939e-13,-8.388289032614093e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,458000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,479000000,world,0.2860004450605968,3.525106669443361e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,497000000,world,0.28600044506059646,3.525106669443357e-08,0.20449141825439715,5.395906128178272e-13,-8.388289032170004e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,579000000,world,0.28600044506059646,3.525106669443357e-08,0.2044914182543967,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,597000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439676,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,665000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439654,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,758000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439632,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,786000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439687,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,887000000,world,0.2860004450605966,3.5251066694433586e-08,0.2044914182543972,5.395906128178272e-13,-8.388289032170004e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,958000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,982000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
626,996000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,83000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,154000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439632,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,173000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439687,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,187000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439654,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,271000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439632,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,280000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439654,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,294000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,390000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,451000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439632,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,469000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,488000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439654,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,495000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439654,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,582000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,599000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439643,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,680000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,751000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439676,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,764000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,788000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,850000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,858000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,881000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,894000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,972000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
627,980000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,69000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,87000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,158000000,world,0.2860004450605967,3.52510666944336e-08,0.2044914182543962,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,177000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439676,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,187000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439654,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,281000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439698,5.395906127892604e-13,-8.388289031725914e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,294000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439654,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,372000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,454000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439698,5.395906127892604e-13,-8.388289031725914e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,476000000,world,0.2860004450605966,3.5251066694433586e-08,0.2044914182543972,5.395906128178272e-13,-8.388289032170004e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,490000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439687,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,565000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,579000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439687,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,654000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439632,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,683000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439687,5.395906127892604e-13,-8.388289031725914e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,770000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439676,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,854000000,world,0.2860004450605967,3.52510666944336e-08,0.2044914182543962,5.395906126749933e-13,-8.388289029949558e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,867000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439698,5.395906127892604e-13,-8.388289031725914e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,889000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439687,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,897000000,world,0.2860004450605966,3.5251066694433586e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,954000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439687,5.395906127892604e-13,-8.388289031725914e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,979000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439676,5.395906127606935e-13,-8.388289031281825e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
628,993000000,world,0.2860004450605967,3.52510666944336e-08,0.2044914182543971,5.395906128178272e-13,-8.388289032170004e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
629,52000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439665,5.395906127321268e-13,-8.388289030837736e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
629,80000000,world,0.2860004450605967,3.52510666944336e-08,0.20449141825439643,5.3959061270356e-13,-8.388289030393647e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
629,91000000,world,0.2860004450605966,3.5251066694433586e-08,0.2044914182543972,5.395906128178272e-13,-8.388289032170004e-06,6.432665955231794e-08,0.9999999999648163,0.0,0.0,0.0
629,150000000,world,0.2860004450648042,3.53109160484071e-08,0.20449141824539235,5.405056722949248e-13,-8.388272599092882e-06,6.44358735235141e-08,0.9999999999648164,0.0,0.0,0.0
629,191000000,world,0.28600044506071715,3.5252708896382e-08,0.2044914182541387,5.396157197530088e-13,-8.388288560103174e-06,6.43296562663059e-08,0.9999999999648163,0.0,0.0,0.0
629,250000000,world,0.2860004450606226,3.5251429059386264e-08,0.20449141825434092,5.395961529651714e-13,-8.388288929585396e-06,6.432732080115138e-08,0.9999999999648163,0.0,0.0,0.0
629,273000000,world,0.28600044506061456,3.5251319060085634e-08,0.20449141825435802,5.395944711691246e-13,-8.388288960227552e-06,6.432712007282854e-08,0.9999999999648163,0.0,0.0,0.0
629,350000000,world,0.2860004450606036,3.52511710964246e-08,0.2044914182543816,5.395922090783183e-13,-8.388289003748294e-06,6.432685006658897e-08,0.9999999999648163,0.0,0.0,0.0
629,363000000,world,0.2860004450606027,3.525115965844421e-08,0.20449141825438355,5.395920342248671e-13,-8.388289007301008e-06,6.43268291943961e-08,0.9999999999648163,0.0,0.0,0.0
629,384000000,world,0.2860004450606017,3.525114457004457e-08,0.20449141825438572,5.395918035227532e-13,-8.38828901129781e-06,6.43268016608651e-08,0.9999999999648163,0.0,0.0,0.0
629,396000000,world,0.28600044506060124,3.5251137755928614e-08,0.20449141825438694,5.395916993614256e-13,-8.388289013518257e-06,6.432678922636722e-08,0.9999999999648163,0.0,0.0,0.0
629,484000000,world,0.28600044506059885,3.5251106605684173e-08,0.20449141825439182,5.395912230851689e-13,-8.388289021955952e-06,6.432673238294836e-08,0.9999999999648163,0.0,0.0,0.0
629,496000000,world,0.28600044506059846,3.525110392871002e-08,0.20449141825439254,5.395911822228011e-13,-8.388289023732309e-06,6.432672749796705e-08,0.9999999999648163,0.0,0.0,0.0
629,582000000,world,0.2860004450605977,3.5251091030561956e-08,0.20449141825439449,5.395909850184572e-13,-8.388289027285022e-06,6.432670396123893e-08,0.9999999999648163,0.0,0.0,0.0
629,651000000,world,0.28600044506059724,3.525108518989112e-08,0.2044914182543952,5.395908956720233e-13,-8.3882890281732e-06,6.432669330309789e-08,0.9999999999648163,0.0,0.0,0.0
629,667000000,world,0.28600044506059713,3.5251084216445985e-08,0.20449141825439593,5.395908809142626e-13,-8.388289030393647e-06,6.432669152674105e-08,0.9999999999648163,0.0,0.0,0.0
629,685000000,world,0.28600044506059713,3.5251082999639573e-08,0.2044914182543957,5.395908622313858e-13,-8.388289029505468e-06,6.4326689306295e-08,0.9999999999648163,0.0,0.0,0.0
629,754000000,world,0.2860004450605968,3.5251080079304136e-08,0.2044914182543962,5.395908175867357e-13,-8.388289030393647e-06,6.432668397722448e-08,0.9999999999648163,0.0,0.0,0.0
629,790000000,world,0.2860004450605968,3.525107910585901e-08,0.20449141825439598,5.395908026290075e-13,-8.388289029505468e-06,6.432668220086765e-08,0.9999999999648163,0.0,0.0,0.0
629,858000000,world,0.2860004450605966,3.5251077402330006e-08,0.20449141825439687,5.395907766958009e-13,-8.388289031725914e-06,6.432667909224318e-08,0.9999999999648163,0.0,0.0,0.0
629,899000000,world,0.2860004450605967,3.525107642888489e-08,0.20449141825439665,5.395907617666395e-13,-8.388289031281825e-06,6.432667731588634e-08,0.9999999999648163,0.0,0.0,0.0
629,971000000,world,0.28600044506059646,3.525107521207845e-08,0.20449141825439715,5.395907431980299e-13,-8.388289032170004e-06,6.432667509544029e-08,0.9999999999648163,0.0,0.0,0.0
629,996000000,world,0.28600044506059646,3.525107496871717e-08,0.20449141825439715,5.395907394728811e-13,-8.388289032170004e-06,6.432667465135108e-08,0.9999999999648163,0.0,0.0,0.0
630,83000000,world,0.28600044506059646,3.525107399527204e-08,0.20449141825439693,5.395907245437199e-13,-8.388289031725914e-06,6.432667287499424e-08,0.9999999999648163,0.0,0.0,0.0
630,149000000,world,0.28600044506059635,3.525107326518818e-08,0.20449141825439715,5.395907133968406e-13,-8.388289032170004e-06,6.432667154272661e-08,0.9999999999648163,0.0,0.0,0.0
630,191000000,world,0.28600044506059635,3.52510730218269e-08,0.20449141825439737,5.395907097288255e-13,-8.388289033058182e-06,6.43266710986374e-08,0.9999999999648163,0.0,0.0,0.0
630,268000000,world,0.28600044506059635,3.525107253510433e-08,0.20449141825439715,5.395907022213947e-13,-8.388289032170004e-06,6.432667021045898e-08,0.9999999999648163,0.0,0.0,0.0
630,351000000,world,0.28600044506059613,3.525107204838174e-08,0.20449141825439765,5.39590694828231e-13,-8.388289033058182e-06,6.432666932228056e-08,0.9999999999648163,0.0,0.0,0.0
630,365000000,world,0.28600044506059624,3.525107204838175e-08,0.20449141825439765,5.39590694828231e-13,-8.388289033058182e-06,6.432666932228056e-08,0.9999999999648163,0.0,0.0,0.0
630,390000000,world,0.28600044506059624,3.525107180502047e-08,0.20449141825439765,5.395906911030823e-13,-8.388289033058182e-06,6.432666887819135e-08,0.9999999999648163,0.0,0.0,0.0
630,459000000,world,0.28600044506059635,3.5251071561659205e-08,0.20449141825439715,5.395906872922333e-13,-8.388289031725914e-06,6.432666843410214e-08,0.9999999999648163,0.0,0.0,0.0
630,482000000,world,0.28600044506059624,3.5251071318297904e-08,0.2044914182543972,5.395906835670847e-13,-8.388289031725914e-06,6.432666799001293e-08,0.9999999999648163,0.0,0.0,0.0
630,491000000,world,0.28600044506059613,3.525107131829789e-08,0.20449141825439765,5.395906836242182e-13,-8.388289032614093e-06,6.432666799001293e-08,0.9999999999648163,0.0,0.0,0.0
630,585000000,world,0.28600044506059613,3.525107107493661e-08,0.20449141825439787,5.395906799562031e-13,-8.388289033502271e-06,6.432666754592372e-08,0.9999999999648163,0.0,0.0,0.0
630,597000000,world,0.28600044506059624,3.525107083157534e-08,0.20449141825439743,5.39590676173921e-13,-8.388289032614093e-06,6.432666710183451e-08,0.9999999999648163,0.0,0.0,0.0
630,655000000,world,0.28600044506059613,3.525107083157533e-08,0.20449141825439765,5.39590676173921e-13,-8.388289032614093e-06,6.432666710183451e-08,0.9999999999648163,0.0,0.0,0.0
630,685000000,world,0.28600044506059613,3.525107058821404e-08,0.20449141825439787,5.395906725059059e-13,-8.388289033502271e-06,6.43266666577453e-08,0.9999999999648163,0.0,0.0,0.0
630,750000000,world,0.28600044506059613,3.525107058821404e-08,0.20449141825439787,5.395906725059059e-13,-8.388289033502271e-06,6.43266666577453e-08,0.9999999999648163,0.0,0.0,0.0
